finding_id,category,severity,status,summary,objective_evidence,affected_stable_ids,remediation_class,remediation_dependency,required_roles
CGA-ACCESSIBILITY-REVIEW-PENDING-2AC6373D6642E40A,accessibility_review_pending,high,open,PRACTICE-COMP-0402-MORTALITY-AND-IMPERMANENCE-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-0402-MORTALITY-AND-IMPERMANENCE-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-2ACFFB82B0BC6A68,accessibility_review_pending,moderate,open,PRACTICE-COMP-0406-ENDURANCE-WITHOUT-SELF-OPTIMIZATION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-0406-ENDURANCE-WITHOUT-SELF-OPTIMIZATION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-2B574A6F3BAFC236,accessibility_review_pending,high,open,PRACTICE-COMP-2412-OWNERSHIP-GOVERNANCE-AND-ALTERNATIVE-ENTERPRISE-FORMS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-2412-OWNERSHIP-GOVERNANCE-AND-ALTERNATIVE-ENTERPRISE-FORMS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-2B60FE7560EE17ED,accessibility_review_pending,moderate,open,PRACTICE-COMP-2501-REGULAR-CREATIVE-PRODUCTION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-2501-REGULAR-CREATIVE-PRODUCTION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-2BC5C0A856FC386C,accessibility_review_pending,moderate,open,PRACTICE-COMP-1007-SKILL-DECOMPOSITION-AND-PROGRESSION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-1007-SKILL-DECOMPOSITION-AND-PROGRESSION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-2C7124FD81052BB5,accessibility_review_pending,moderate,open,PRACTICE-COMP-1701-INITIATING-CONNECTION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1701-INITIATING-CONNECTION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-2C7D4CEA9FE483E8,accessibility_review_pending,moderate,open,PRACTICE-COMP-0509-INTEGRATION-OF-CONFLICTING-PARTS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0509-INTEGRATION-OF-CONFLICTING-PARTS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-2CBC15AF6C6644D0,accessibility_review_pending,high,open,PRACTICE-COMP-0202-MORAL-PERCEPTION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-0202-MORAL-PERCEPTION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-2CEB30954BE6EA00,accessibility_review_pending,moderate,open,PRACTICE-COMP-2705-PERSONAL-OPERATING-REVIEWS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-2705-PERSONAL-OPERATING-REVIEWS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-2DDB7F2F714BCD42,accessibility_review_pending,moderate,open,PRACTICE-COMP-2107-SYSTEMS-AND-ORGANIZATIONAL-AWARENESS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2107-SYSTEMS-AND-ORGANIZATIONAL-AWARENESS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-2DE805CADA7142CF,accessibility_review_pending,moderate,open,PRACTICE-COMP-2212-SUCCESSION-AND-INSTITUTIONAL-STEWARDSHIP-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2212-SUCCESSION-AND-INSTITUTIONAL-STEWARDSHIP-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-2E2B343E3F0C84F8,accessibility_review_pending,high,open,PRACTICE-COMP-1208-POWER-SPEED-COORDINATION-AND-AGILITY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1208-POWER-SPEED-COORDINATION-AND-AGILITY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-2E77D8B6057DE475,accessibility_review_pending,moderate,open,PRACTICE-COMP-2017-SOCIAL-INSURANCE-AND-SHARED-RISK-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2017-SOCIAL-INSURANCE-AND-SHARED-RISK-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-30F72ADE10FC93F3,accessibility_review_pending,moderate,open,PRACTICE-COMP-1409-DIGITAL-INFORMATION-VERIFICATION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1409-DIGITAL-INFORMATION-VERIFICATION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3156E2D320431AA4,accessibility_review_pending,high,open,PRACTICE-COMP-0705-ANGER-AND-ASSERTIVE-REPAIR-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-0705-ANGER-AND-ASSERTIVE-REPAIR-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3222D8B8B0D15C71,accessibility_review_pending,moderate,open,PRACTICE-COMP-0505-DEFENSES-AND-SELF-DECEPTION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0505-DEFENSES-AND-SELF-DECEPTION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-325A30E6A2963294,accessibility_review_pending,moderate,open,PRACTICE-COMP-2204-DECISION-MAKING-UNDER-RESPONSIBILITY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2204-DECISION-MAKING-UNDER-RESPONSIBILITY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-34C06BA28061E5C9,accessibility_review_pending,moderate,open,PRACTICE-COMP-2118-INCLUSIVE-AND-ACCESSIBLE-WORK-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2118-INCLUSIVE-AND-ACCESSIBLE-WORK-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-34D578217930BFF4,accessibility_review_pending,moderate,open,PRACTICE-COMP-1315-DOMESTIC-LIFE-UNDER-SCARCITY-OR-INSTABILITY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1315-DOMESTIC-LIFE-UNDER-SCARCITY-OR-INSTABILITY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-34ED678F92F40BE4,accessibility_review_pending,moderate,open,PRACTICE-COMP-1604-ONE-TO-ONE-AND-GROUP-CONVERSATION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1604-ONE-TO-ONE-AND-GROUP-CONVERSATION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-34F491D3E58B2F3D,accessibility_review_pending,high,open,PRACTICE-COMP-1503-SITUATIONAL-AWARENESS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1503-SITUATIONAL-AWARENESS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-35112E13E679B6C5,accessibility_review_pending,moderate,open,PRACTICE-COMP-0405-ABSURDITY-EXISTENTIAL-ANXIETY-AND-MEANINGLESSNESS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-0405-ABSURDITY-EXISTENTIAL-ANXIETY-AND-MEANINGLESSNESS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-356B10A06780187D,accessibility_review_pending,moderate,open,PRACTICE-COMP-0403-TRAGIC-KNOWLEDGE-AND-THE-LIMITS-OF-CONTROL-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-0403-TRAGIC-KNOWLEDGE-AND-THE-LIMITS-OF-CONTROL-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-364526967CC3D5AE,accessibility_review_pending,moderate,open,PRACTICE-COMP-0917-ADVERSARIAL-REASONING-AND-INFORMATION-OPERATIONS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0917-ADVERSARIAL-REASONING-AND-INFORMATION-OPERATIONS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-36C4C7A0FB445BDD,accessibility_review_pending,moderate,open,PRACTICE-COMP-1702-FRIENDSHIP-FORMATION-AND-SELECTION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1702-FRIENDSHIP-FORMATION-AND-SELECTION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-37022618A059280C,accessibility_review_pending,high,open,PRACTICE-COMP-1215-ADAPTIVE-MOVEMENT-AND-FITNESS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1215-ADAPTIVE-MOVEMENT-AND-FITNESS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-37ABD7190DADA803,accessibility_review_pending,high,open,PRACTICE-COMP-1502-HOUSEHOLD-EMERGENCY-PLANNING-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1502-HOUSEHOLD-EMERGENCY-PLANNING-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-39900D09D197F0FD,accessibility_review_pending,moderate,open,PRACTICE-COMP-1014-ACCESSIBLE-AND-DIFFERENTIATED-LEARNING-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-1014-ACCESSIBLE-AND-DIFFERENTIATED-LEARNING-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-39F8BD96C653E908,accessibility_review_pending,moderate,open,PRACTICE-COMP-1306-BAKING-AND-FOOD-CHEMISTRY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1306-BAKING-AND-FOOD-CHEMISTRY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3A00BACEFD5590B5,accessibility_review_pending,moderate,open,PRACTICE-COMP-0313-MYSTICAL-ECSTATIC-AND-PEAK-EXPERIENCE-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0313-MYSTICAL-ECSTATIC-AND-PEAK-EXPERIENCE-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3A709D50E63D8F78,accessibility_review_pending,high,open,PRACTICE-COMP-2404-CUSTOMER-DISCOVERY-AND-PROBLEM-VALIDATION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-2404-CUSTOMER-DISCOVERY-AND-PROBLEM-VALIDATION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3A7F62B833EC8D52,accessibility_review_pending,moderate,open,PRACTICE-COMP-1312-RESOURCE-MAINTENANCE-AND-REPAIR-CULTURE-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1312-RESOURCE-MAINTENANCE-AND-REPAIR-CULTURE-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3A9E3C8CE9BDFC2A,accessibility_review_pending,moderate,open,PRACTICE-COMP-1309-MECHANICAL-AND-VEHICLE-LITERACY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1309-MECHANICAL-AND-VEHICLE-LITERACY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3B00416B40534BE6,accessibility_review_pending,moderate,open,PRACTICE-COMP-1004-RESEARCH-AND-INFORMATION-GATHERING-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-1004-RESEARCH-AND-INFORMATION-GATHERING-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3B4626A981098197,accessibility_review_pending,moderate,open,PRACTICE-COMP-0504-PERSONALITY-AS-HYPOTHESIS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0504-PERSONALITY-AS-HYPOTHESIS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3B54E70CEB3D5843,accessibility_review_pending,moderate,open,PRACTICE-COMP-1711-INTERGENERATIONAL-FRIENDSHIP-AND-MENTORSHIP-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1711-INTERGENERATIONAL-FRIENDSHIP-AND-MENTORSHIP-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3BA7747E37787CB1,accessibility_review_pending,moderate,open,PRACTICE-COMP-2011-PLURALISM-AND-PEACEFUL-COEXISTENCE-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2011-PLURALISM-AND-PEACEFUL-COEXISTENCE-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3BB1C3D0669AEE71,accessibility_review_pending,moderate,open,PRACTICE-COMP-1003-CURIOSITY-AND-QUESTION-FORMATION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-1003-CURIOSITY-AND-QUESTION-FORMATION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3C0793E3430A07B8,accessibility_review_pending,high,open,PRACTICE-COMP-1807-SHARED-EXPECTATIONS-ROLES-AND-LABOR-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1807-SHARED-EXPECTATIONS-ROLES-AND-LABOR-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3C3198AAB946D4DE,accessibility_review_pending,moderate,open,PRACTICE-COMP-1705-RECIPROCITY-AND-HEALTHY-DEPENDENCE-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1705-RECIPROCITY-AND-HEALTHY-DEPENDENCE-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-3C95222216494309,accessibility_review_pending,moderate,open,PRACTICE-COMP-1307-MEAL-PLANNING-SHOPPING-AND-FOOD-STORAGE-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1307-MEAL-PLANNING-SHOPPING-AND-FOOD-STORAGE-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
