competency_id,competency_name,domain_id,domain_name,content_status,protocol_stable_id,protocol_version,protocol_path,protocol_sha256,protocol_family,risk_class,runtime_projection,sources_complete,safety_review_status,scoring_policy,shadow_test_status,activation_status,release_gate_status,ui_test_status,parent_mapping_lever_ids,recommendation_target_lever_ids,blocking_issue
21.09,Collaboration and team contribution,21,"Work, Craft, Professionalism, and Labor Ethics",draft,PRACTICE-COMP-2109-COLLABORATION-AND-TEAM-CONTRIBUTION-01,0.1.0,data/practices/protocols/21/PRACTICE-COMP-2109-COLLABORATION-AND-TEAM-CONTRIBUTION-01.yaml,471d8057cadeb8fbb90769d2d77bc779ff3afd0ec45457f6b408cecedb0ed132,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L23;L26;L32;L33,L23;L26;L32;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
21.10,Innovation and improvement,21,"Work, Craft, Professionalism, and Labor Ethics",draft,PRACTICE-COMP-2110-INNOVATION-AND-IMPROVEMENT-01,0.1.0,data/practices/protocols/21/PRACTICE-COMP-2110-INNOVATION-AND-IMPROVEMENT-01.yaml,a925205433fb7d04ef1486ff067dea22d9d6e43c1423ebe0cec2cb6433e7ab64,PF-SKILL-REHEARSAL,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L11;L14;L16;L32,L11;L14;L16;L32,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
21.11,Career adaptability and marketable capability,21,"Work, Craft, Professionalism, and Labor Ethics",draft,PRACTICE-COMP-2111-CAREER-ADAPTABILITY-AND-MARKETABLE-CAPABILITY-01,0.1.0,data/practices/protocols/21/PRACTICE-COMP-2111-CAREER-ADAPTABILITY-AND-MARKETABLE-CAPABILITY-01.yaml,8135f4a16d1de98b0e5e95b5d8db2a0e96483363143129c16f66daf080c3306d,PF-SKILL-REHEARSAL,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L11;L15;L22;L32,L11;L15;L22;L32,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
21.12,Meaningful contribution and service through work,21,"Work, Craft, Professionalism, and Labor Ethics",draft,PRACTICE-COMP-2112-MEANINGFUL-CONTRIBUTION-AND-SERVICE-THROUGH-WORK-01,0.1.0,data/practices/protocols/21/PRACTICE-COMP-2112-MEANINGFUL-CONTRIBUTION-AND-SERVICE-THROUGH-WORK-01.yaml,07c06ef4aa129a49d4c5054da05dc37f30f93424c2473e9bf502b4cb363e3154,PF-CONTEMPLATIVE-MEANING,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L01;L24;L30;L32,L01;L24;L30;L32,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
21.13,"Documentation, maintainability, and professional legacy",21,"Work, Craft, Professionalism, and Labor Ethics",draft,PRACTICE-COMP-2113-DOCUMENTATION-MAINTAINABILITY-AND-PROFESSIONAL-LEGACY-01,0.1.0,data/practices/protocols/21/PRACTICE-COMP-2113-DOCUMENTATION-MAINTAINABILITY-AND-PROFESSIONAL-LEGACY-01.yaml,30a5bbb9d1c5acde50fefff810b731bd0c039018f3b73b8ea4c009c20f99fcd4,PF-SKILL-REHEARSAL,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L10;L15;L23;L32;L37,L10;L15;L23;L32;L37,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
21.14,"Efficiency, thoroughness, and quality tradeoffs",21,"Work, Craft, Professionalism, and Labor Ethics",draft,PRACTICE-COMP-2114-EFFICIENCY-THOROUGHNESS-AND-QUALITY-TRADEOFFS-01,0.1.0,data/practices/protocols/21/PRACTICE-COMP-2114-EFFICIENCY-THOROUGHNESS-AND-QUALITY-TRADEOFFS-01.yaml,a2ac18777a99097f9dd57b5e557b21bd1959d2c05479009b27d58427a7a4fbc0,PF-SKILL-REHEARSAL,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L10;L14;L32,L02;L10;L14;L32,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
21.15,Worker rights and employment law literacy,21,"Work, Craft, Professionalism, and Labor Ethics",draft,PRACTICE-COMP-2115-WORKER-RIGHTS-AND-EMPLOYMENT-LAW-LITERACY-01,0.1.0,data/practices/protocols/21/PRACTICE-COMP-2115-WORKER-RIGHTS-AND-EMPLOYMENT-LAW-LITERACY-01.yaml,c08287571dca7c3e3e76c6bf0c66e98bbf68474ea0f0eeca7213456ea22d333c,PF-SKILL-REHEARSAL,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L13;L22;L31;L32,L13;L22;L31;L32,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
21.16,"Power asymmetry, exploitation, and precarity",21,"Work, Craft, Professionalism, and Labor Ethics",draft,PRACTICE-COMP-2116-POWER-ASYMMETRY-EXPLOITATION-AND-PRECARITY-01,0.1.0,data/practices/protocols/21/PRACTICE-COMP-2116-POWER-ASYMMETRY-EXPLOITATION-AND-PRECARITY-01.yaml,bf535b2c9142722ed9145a1a6d81697b362aac9efa168eef1eea5ee95b24f924,PF-SKILL-REHEARSAL,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L22;L31;L32;L33,L22;L31;L32;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
21.17,"Collective bargaining, unions, and worker voice",21,"Work, Craft, Professionalism, and Labor Ethics",draft,PRACTICE-COMP-2117-COLLECTIVE-BARGAINING-UNIONS-AND-WORKER-VOICE-01,0.1.0,data/practices/protocols/21/PRACTICE-COMP-2117-COLLECTIVE-BARGAINING-UNIONS-AND-WORKER-VOICE-01.yaml,24d623dd4f49c2abe4d69a5bf74c022a2b872fc515707508a5e8ee6ba2cde127,PF-SKILL-REHEARSAL,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L23;L30;L31;L32,L23;L30;L31;L32,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
21.18,Inclusive and accessible work,21,"Work, Craft, Professionalism, and Labor Ethics",draft,PRACTICE-COMP-2118-INCLUSIVE-AND-ACCESSIBLE-WORK-01,0.1.0,data/practices/protocols/21/PRACTICE-COMP-2118-INCLUSIVE-AND-ACCESSIBLE-WORK-01.yaml,55a1d8522dd7542ed5e7d6ee32970ff6e86b877d16f16d77a85187532f301b25,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L24;L31;L32;L33,L24;L31;L32;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
21.19,"Work boundaries, rest, and freedom from total identity",21,"Work, Craft, Professionalism, and Labor Ethics",draft,PRACTICE-COMP-2119-WORK-BOUNDARIES-REST-AND-FREEDOM-FROM-TOTAL-IDENTITY-01,0.1.0,data/practices/protocols/21/PRACTICE-COMP-2119-WORK-BOUNDARIES-REST-AND-FREEDOM-FROM-TOTAL-IDENTITY-01.yaml,ca3644e69b1487753fd5a65d2d34965428079b0d0318c220f6651778cce0346d,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L25;L32;L34;L36,L25;L32;L34;L36,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.01,Self-leadership and credibility,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2201-SELF-LEADERSHIP-AND-CREDIBILITY-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2201-SELF-LEADERSHIP-AND-CREDIBILITY-01.yaml,214ea8d9ae40f78e5f90366ed711354626dc29e239a9b4f261ed9f53acf29e97,PF-AUDIT-REDESIGN,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L05;L10;L33,L02;L05;L10;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.02,"Direction, vision, and priorities",22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2202-DIRECTION-VISION-AND-PRIORITIES-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2202-DIRECTION-VISION-AND-PRIORITIES-01.yaml,e8938ad3bb7b1fc636c30c1ba21ab411c53070655142766e92ab97c7e82137ae,PF-AUDIT-REDESIGN,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L01;L14;L33;L36,L01;L14;L33;L36,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.03,Authority and ethical use of power,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2203-AUTHORITY-AND-ETHICAL-USE-OF-POWER-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2203-AUTHORITY-AND-ETHICAL-USE-OF-POWER-01.yaml,2997a3ef02c8c875d044dbd5e4b95b5f1424e564e127f75f1a72278999ae45ff,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L24;L31;L33,L02;L24;L31;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.04,Decision-making under responsibility,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2204-DECISION-MAKING-UNDER-RESPONSIBILITY-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2204-DECISION-MAKING-UNDER-RESPONSIBILITY-01.yaml,36c8d989d8dea905e4e5c26906e123088816cd3484841351032b4f669ac8574a,PF-AUDIT-REDESIGN,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L14;L20;L33,L02;L14;L20;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.05,Delegation and empowerment,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2205-DELEGATION-AND-EMPOWERMENT-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2205-DELEGATION-AND-EMPOWERMENT-01.yaml,31e693c6ab8d92c7ffd0b5f663eb7a05c4ccabf2664245b162df04648cdcf74e,PF-AUDIT-REDESIGN,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L23;L24;L25;L33,L23;L24;L25;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.06,"Coaching, mentorship, and development",22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2206-COACHING-MENTORSHIP-AND-DEVELOPMENT-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2206-COACHING-MENTORSHIP-AND-DEVELOPMENT-01.yaml,0249fcd5c6f90bcfac7d69f182b0b1585ef645a2596a4e97ba03d4e9d409e5e8,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L15;L23;L24;L33,L15;L23;L24;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.07,Accountability and standards,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2207-ACCOUNTABILITY-AND-STANDARDS-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2207-ACCOUNTABILITY-AND-STANDARDS-01.yaml,eeb0e510c00ea8c01c5bf05eb8c8627e23884591667ee07f9f6ece80b3c30a40,PF-AUDIT-REDESIGN,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L10;L23;L33,L02;L10;L23;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.08,"Conflict, dissent, and psychological safety",22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2208-CONFLICT-DISSENT-AND-PSYCHOLOGICAL-SAFETY-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2208-CONFLICT-DISSENT-AND-PSYCHOLOGICAL-SAFETY-01.yaml,b48b530085f4339590e7fde1faa5772d2052293f244641421a91ede3b2fa68c9,PF-CONTEMPLATIVE-MEANING,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L25;L29;L31;L33,L25;L29;L31;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.09,Culture and institutional design,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2209-CULTURE-AND-INSTITUTIONAL-DESIGN-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2209-CULTURE-AND-INSTITUTIONAL-DESIGN-01.yaml,ab810c4f3dc644bb3d70b19bd7860839412cffac2bd1231d5eff53a77cbe2b7d,PF-CONTEMPLATIVE-MEANING,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L14;L26;L31;L33,L14;L26;L31;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.10,Organizational politics and stakeholder navigation,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2210-ORGANIZATIONAL-POLITICS-AND-STAKEHOLDER-NAVIGATION-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2210-ORGANIZATIONAL-POLITICS-AND-STAKEHOLDER-NAVIGATION-01.yaml,9b22587bb36080c654140625c4fb64f42d71c71306f82e750309acceea6e3828,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L14;L23;L24;L31;L33,L14;L23;L24;L31;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.11,Crisis leadership,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2211-CRISIS-LEADERSHIP-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2211-CRISIS-LEADERSHIP-01.yaml,3812c437c0e32b24b9f87d277a4d7b1455ec3208b35c1392794c9fdbdbb151c5,PF-AUDIT-REDESIGN,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L07;L14;L20;L33,L07;L14;L20;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.12,Succession and institutional stewardship,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2212-SUCCESSION-AND-INSTITUTIONAL-STEWARDSHIP-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2212-SUCCESSION-AND-INSTITUTIONAL-STEWARDSHIP-01.yaml,b13350e724c1c7638a59cb836b1e82d28a17327f4d2eece5383d412c287df0dc,PF-AUDIT-REDESIGN,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L15;L32;L33;L37,L15;L32;L33;L37,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.13,Anti-corruption and conflicts of interest,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2213-ANTI-CORRUPTION-AND-CONFLICTS-OF-INTEREST-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2213-ANTI-CORRUPTION-AND-CONFLICTS-OF-INTEREST-01.yaml,9700d854824695565aab6636d3c2b2a2c3026c88546196ba52b1b8076e58ab6a,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L13;L31;L33,L02;L13;L31;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
22.14,Institutional capture and concentrated power,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2214-INSTITUTIONAL-CAPTURE-AND-CONCENTRATED-POWER-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2214-INSTITUTIONAL-CAPTURE-AND-CONCENTRATED-POWER-01.yaml,6a1d8bc3d09c0733029a25f061b54358830db24f1aac2d389059eb57bbaae0b9,PF-AUDIT-REDESIGN,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L13;L14;L31;L33,L13;L14;L31;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.15,Whistleblowing and protected dissent,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2215-WHISTLEBLOWING-AND-PROTECTED-DISSENT-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2215-WHISTLEBLOWING-AND-PROTECTED-DISSENT-01.yaml,810c62e27991236e4a284253633be4ac859cfa1de9846252fa93365a33f099ad,PF-AUDIT-REDESIGN,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L25;L31;L33,L02;L25;L31;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.16,"Governance, checks, and accountable authority",22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2216-GOVERNANCE-CHECKS-AND-ACCOUNTABLE-AUTHORITY-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2216-GOVERNANCE-CHECKS-AND-ACCOUNTABLE-AUTHORITY-01.yaml,9fc03786b942d6e4b28536cf7d8e4a46b909292345c55e1fc0fe9e72b9db2402,PF-AUDIT-REDESIGN,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L14;L31;L33,L02;L14;L31;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
22.17,Abuse response and institutional repair,22,"Leadership, Power, Mentorship, and Institutions",draft,PRACTICE-COMP-2217-ABUSE-RESPONSE-AND-INSTITUTIONAL-REPAIR-01,0.1.0,data/practices/protocols/22/PRACTICE-COMP-2217-ABUSE-RESPONSE-AND-INSTITUTIONAL-REPAIR-01.yaml,4a5d43d61cfeed132c3e17c92346ac15d035ba42540a92890a9b1f3ab570d290,PF-SAFETY-PREPARATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L20;L24;L29;L31;L33,L20;L24;L29;L31;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
23.01,Personal financial literacy,23,"Personal Finance, Provision, and Material Stewardship",draft,PRACTICE-COMP-2301-PERSONAL-FINANCIAL-LITERACY-01,0.1.0,data/practices/protocols/23/PRACTICE-COMP-2301-PERSONAL-FINANCIAL-LITERACY-01.yaml,c012233ab5517ba316c4f917e48508cccbafb7f8c53ab0b60a7b625cf3fd8e96,PF-SAFETY-PREPARATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L13;L14;L21,L13;L14;L21,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
23.02,Budgeting and cash-flow control,23,"Personal Finance, Provision, and Material Stewardship",draft,PRACTICE-COMP-2302-BUDGETING-AND-CASH-FLOW-CONTROL-01,0.1.0,data/practices/protocols/23/PRACTICE-COMP-2302-BUDGETING-AND-CASH-FLOW-CONTROL-01.yaml,aaef62a3d893d9345d8e636f88eb664bedd0755187a9d3593a5803c978dd6206,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L09;L10;L21,L09;L10;L21,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
23.03,Emergency reserves and liquidity,23,"Personal Finance, Provision, and Material Stewardship",draft,PRACTICE-COMP-2303-EMERGENCY-RESERVES-AND-LIQUIDITY-01,0.1.0,data/practices/protocols/23/PRACTICE-COMP-2303-EMERGENCY-RESERVES-AND-LIQUIDITY-01.yaml,e7607d5ea3becd3d64439eddcf96f3dbbbd4ab1f275d7eb733733fe19c04442e,PF-SAFETY-PREPARATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L10;L20;L21,L10;L20;L21,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
